,a,b,c,d,e,f,X,Y,Sum_Total,Sum_ml,slots_usage
3689,4,0,0,0,43,15,1788,516,62,2304,3
3690,4,0,0,0,47,6,1788,516,57,2304,3
3691,4,0,0,0,51,6,1932,516,61,2448,3
3692,4,0,0,1,7,51,1212,516,63,1728,4
3693,4,0,0,1,11,42,1212,516,58,1728,4
3694,4,0,0,1,15,33,1212,516,53,1728,4
3695,4,0,0,1,15,42,1356,516,62,1872,4
3696,4,0,0,1,19,24,1212,516,48,1728,4
3697,4,0,0,1,19,33,1356,516,57,1872,4
3698,4,0,0,1,23,15,1212,516,43,1728,4
3699,4,0,0,1,23,24,1356,516,52,1872,4
3700,4,0,0,1,23,33,1500,516,61,2016,4
3701,4,0,0,1,27,6,1212,516,38,1728,4
3702,4,0,0,1,27,15,1356,516,47,1872,4
3703,4,0,0,1,27,24,1500,516,56,2016,4
3704,4,0,0,1,31,6,1356,516,42,1872,4
3705,4,0,0,1,31,15,1500,516,51,2016,4
3706,4,0,0,1,31,24,1644,516,60,2160,4
3707,4,0,0,1,35,6,1500,516,46,2016,4
3708,4,0,0,1,35,15,1644,516,55,2160,4
3709,4,0,0,1,35,24,1788,516,64,2304,4
3710,4,0,0,1,39,6,1644,516,50,2160,4
3711,4,0,0,1,39,15,1788,516,59,2304,4
3712,4,0,0,1,43,6,1788,516,54,2304,4
3713,4,0,0,1,43,15,1932,516,63,2448,4
3714,4,0,0,1,47,6,1932,516,58,2448,4
3715,4,0,0,2,3,51,1212,516,60,1728,4
3716,4,0,0,2,7,42,1212,516,55,1728,4
3717,4,0,0,2,7,51,1356,516,64,1872,4
3718,4,0,0,2,11,33,1212,516,50,1728,4
3719,4,0,0,2,11,42,1356,516,59,1872,4
3720,4,0,0,2,15,24,1212,516,45,1728,4
3721,4,0,0,2,15,33,1356,516,54,1872,4
3722,4,0,0,2,15,42,1500,516,63,2016,4
3723,4,0,0,2,19,15,1212,516,40,1728,4
3724,4,0,0,2,19,24,1356,516,49,1872,4
3725,4,0,0,2,19,33,1500,516,58,2016,4
3726,4,0,0,2,23,6,1212,516,35,1728,4
3727,4,0,0,2,23,15,1356,516,44,1872,4
3728,4,0,0,2,23,24,1500,516,53,2016,4
3729,4,0,0,2,23,33,1644,516,62,2160,4
3730,4,0,0,2,27,6,1356,516,39,1872,4
3731,4,0,0,2,27,15,1500,516,48,2016,4
3732,4,0,0,2,27,24,1644,516,57,2160,4
3733,4,0,0,2,31,6,1500,516,43,2016,4
3734,4,0,0,2,31,15,1644,516,52,2160,4
3735,4,0,0,2,31,24,1788,516,61,2304,4
3736,4,0,0,2,35,6,1644,516,47,2160,4
3737,4,0,0,2,35,15,1788,516,56,2304,4
3738,4,0,0,2,39,6,1788,516,51,2304,4
3739,4,0,0,2,39,15,1932,516,60,2448,4
3740,4,0,0,2,43,6,1932,516,55,2448,4
3741,4,0,0,3,3,42,1212,516,52,1728,4
3742,4,0,0,3,3,51,1356,516,61,1872,4
3743,4,0,0,3,7,33,1212,516,47,1728,4
3744,4,0,0,3,7,42,1356,516,56,1872,4
3745,4,0,0,3,11,24,1212,516,42,1728,4
3746,4,0,0,3,11,33,1356,516,51,1872,4
3747,4,0,0,3,11,42,1500,516,60,2016,4
3748,4,0,0,3,15,15,1212,516,37,1728,4
3749,4,0,0,3,15,24,1356,516,46,1872,4
3750,4,0,0,3,15,33,1500,516,55,2016,4
3751,4,0,0,3,15,42,1644,516,64,2160,4
3752,4,0,0,3,19,6,1212,516,32,1728,4
3753,4,0,0,3,19,15,1356,516,41,1872,4
3754,4,0,0,3,19,24,1500,516,50,2016,4
3755,4,0,0,3,19,33,1644,516,59,2160,4
3756,4,0,0,3,23,6,1356,516,36,1872,4
3757,4,0,0,3,23,15,1500,516,45,2016,4
3758,4,0,0,3,23,24,1644,516,54,2160,4
3759,4,0,0,3,23,33,1788,516,63,2304,4
3760,4,0,0,3,27,6,1500,516,40,2016,4
3761,4,0,0,3,27,15,1644,516,49,2160,4
3762,4,0,0,3,27,24,1788,516,58,2304,4
3763,4,0,0,3,31,6,1644,516,44,2160,4
3764,4,0,0,3,31,15,1788,516,53,2304,4
3765,4,0,0,3,31,24,1932,516,62,2448,4
3766,4,0,0,3,35,6,1788,516,48,2304,4
3767,4,0,0,3,35,15,1932,516,57,2448,4
3768,4,0,0,3,39,6,1932,516,52,2448,4
3769,4,0,0,4,3,33,1212,516,44,1728,4
3770,4,0,0,4,3,42,1356,516,53,1872,4
3771,4,0,0,4,3,51,1500,516,62,2016,4
3772,4,0,0,4,7,24,1212,516,39,1728,4
3773,4,0,0,4,7,33,1356,516,48,1872,4
3774,4,0,0,4,7,42,1500,516,57,2016,4
3775,4,0,0,4,11,15,1212,516,34,1728,4
3776,4,0,0,4,11,24,1356,516,43,1872,4
3777,4,0,0,4,11,33,1500,516,52,2016,4
3778,4,0,0,4,11,42,1644,516,61,2160,4
3779,4,0,0,4,15,6,1212,516,29,1728,4
3780,4,0,0,4,15,15,1356,516,38,1872,4
3781,4,0,0,4,15,24,1500,516,47,2016,4
3782,4,0,0,4,15,33,1644,516,56,2160,4
3783,4,0,0,4,19,6,1356,516,33,1872,4
3784,4,0,0,4,19,15,1500,516,42,2016,4
3785,4,0,0,4,19,24,1644,516,51,2160,4
3786,4,0,0,4,19,33,1788,516,60,2304,4
3787,4,0,0,4,23,6,1500,516,37,2016,4
3788,4,0,0,4,23,15,1644,516,46,2160,4
3789,4,0,0,4,23,24,1788,516,55,2304,4
3790,4,0,0,4,23,33,1932,516,64,2448,4
3791,4,0,0,4,27,6,1644,516,41,2160,4
3792,4,0,0,4,27,15,1788,516,50,2304,4
3793,4,0,0,4,27,24,1932,516,59,2448,4
3794,4,0,0,4,31,6,1788,516,45,2304,4
3795,4,0,0,4,31,15,1932,516,54,2448,4
3796,4,0,0,4,35,6,1932,516,49,2448,4
3797,4,0,0,5,3,24,1212,516,36,1728,4
3798,4,0,0,5,3,33,1356,516,45,1872,4
3799,4,0,0,5,3,42,1500,516,54,2016,4
3800,4,0,0,5,3,51,1644,516,63,2160,4
3801,4,0,0,5,7,15,1212,516,31,1728,4
3802,4,0,0,5,7,24,1356,516,40,1872,4
3803,4,0,0,5,7,33,1500,516,49,2016,4
3804,4,0,0,5,7,42,1644,516,58,2160,4
3805,4,0,0,5,11,6,1212,516,26,1728,4
3806,4,0,0,5,11,15,1356,516,35,1872,4
3807,4,0,0,5,11,24,1500,516,44,2016,4
3808,4,0,0,5,11,33,1644,516,53,2160,4
3809,4,0,0,5,11,42,1788,516,62,2304,4
3810,4,0,0,5,15,6,1356,516,30,1872,4
3811,4,0,0,5,15,15,1500,516,39,2016,4
3812,4,0,0,5,15,24,1644,516,48,2160,4
3813,4,0,0,5,15,33,1788,516,57,2304,4
3814,4,0,0,5,19,6,1500,516,34,2016,4
3815,4,0,0,5,19,15,1644,516,43,2160,4
3816,4,0,0,5,19,24,1788,516,52,2304,4
3817,4,0,0,5,19,33,1932,516,61,2448,4
3818,4,0,0,5,23,6,1644,516,38,2160,4
3819,4,0,0,5,23,15,1788,516,47,2304,4
3820,4,0,0,5,23,24,1932,516,56,2448,4
3821,4,0,0,5,27,6,1788,516,42,2304,4
3822,4,0,0,5,27,15,1932,516,51,2448,4
3823,4,0,0,5,31,6,1932,516,46,2448,4
3824,4,0,0,6,3,15,1212,516,28,1728,4
3825,4,0,0,6,3,24,1356,516,37,1872,4
3826,4,0,0,6,3,33,1500,516,46,2016,4
3827,4,0,0,6,3,42,1644,516,55,2160,4
3828,4,0,0,6,3,51,1788,516,64,2304,4
3829,4,0,0,6,7,6,1212,516,23,1728,4
3830,4,0,0,6,7,15,1356,516,32,1872,4
3831,4,0,0,6,7,24,1500,516,41,2016,4
3832,4,0,0,6,7,33,1644,516,50,2160,4
3833,4,0,0,6,7,42,1788,516,59,2304,4
3834,4,0,0,6,11,6,1356,516,27,1872,4
3835,4,0,0,6,11,15,1500,516,36,2016,4
3836,4,0,0,6,11,24,1644,516,45,2160,4
3837,4,0,0,6,11,33,1788,516,54,2304,4
3838,4,0,0,6,11,42,1932,516,63,2448,4
3839,4,0,0,6,15,6,1500,516,31,2016,4
3840,4,0,0,6,15,15,1644,516,40,2160,4
3841,4,0,0,6,15,24,1788,516,49,2304,4
3842,4,0,0,6,15,33,1932,516,58,2448,4
3843,4,0,0,6,19,6,1644,516,35,2160,4
3844,4,0,0,6,19,15,1788,516,44,2304,4
3845,4,0,0,6,19,24,1932,516,53,2448,4
3846,4,0,0,6,23,6,1788,516,39,2304,4
3847,4,0,0,6,23,15,1932,516,48,2448,4
3848,4,0,0,6,27,6,1932,516,43,2448,4
3849,4,0,0,7,3,6,1212,516,20,1728,4
3850,4,0,0,7,3,15,1356,516,29,1872,4
3851,4,0,0,7,3,24,1500,516,38,2016,4
3852,4,0,0,7,3,33,1644,516,47,2160,4
3853,4,0,0,7,3,42,1788,516,56,2304,4
3854,4,0,0,7,7,6,1356,516,24,1872,4
3855,4,0,0,7,7,15,1500,516,33,2016,4
3856,4,0,0,7,7,24,1644,516,42,2160,4
3857,4,0,0,7,7,33,1788,516,51,2304,4
3858,4,0,0,7,7,42,1932,516,60,2448,4
3859,4,0,0,7,11,6,1500,516,28,2016,4
3860,4,0,0,7,11,15,1644,516,37,2160,4
3861,4,0,0,7,11,24,1788,516,46,2304,4
3862,4,0,0,7,11,33,1932,516,55,2448,4
3863,4,0,0,7,15,6,1644,516,32,2160,4
3864,4,0,0,7,15,15,1788,516,41,2304,4
3865,4,0,0,7,15,24,1932,516,50,2448,4
3866,4,0,0,7,19,6,1788,516,36,2304,4
3867,4,0,0,7,19,15,1932,516,45,2448,4
3868,4,0,0,7,23,6,1932,516,40,2448,4
3869,4,0,0,8,3,6,1356,516,21,1872,4
3870,4,0,0,8,3,15,1500,516,30,2016,4
3871,4,0,0,8,3,24,1644,516,39,2160,4
3872,4,0,0,8,3,33,1788,516,48,2304,4
3873,4,0,0,8,3,42,1932,516,57,2448,4
3874,4,0,0,8,7,6,1500,516,25,2016,4
3875,4,0,0,8,7,15,1644,516,34,2160,4
3876,4,0,0,8,7,24,1788,516,43,2304,4
3877,4,0,0,8,7,33,1932,516,52,2448,4
3878,4,0,0,8,11,6,1644,516,29,2160,4
3879,4,0,0,8,11,15,1788,516,38,2304,4
3880,4,0,0,8,11,24,1932,516,47,2448,4
3881,4,0,0,8,15,6,1788,516,33,2304,4
3882,4,0,0,8,15,15,1932,516,42,2448,4
3883,4,0,0,8,19,6,1932,516,37,2448,4
3884,4,0,0,9,3,6,1500,516,22,2016,4
3885,4,0,0,9,3,15,1644,516,31,2160,4
3886,4,0,0,9,3,24,1788,516,40,2304,4
3887,4,0,0,9,3,33,1932,516,49,2448,4
3888,4,0,0,9,7,6,1644,516,26,2160,4
3889,4,0,0,9,7,15,1788,516,35,2304,4
3890,4,0,0,9,7,24,1932,516,44,2448,4
3891,4,0,0,9,11,6,1788,516,30,2304,4
3892,4,0,0,9,11,15,1932,516,39,2448,4
3893,4,0,0,9,15,6,1932,516,34,2448,4
3894,4,0,0,10,3,6,1644,516,23,2160,4
3895,4,0,0,10,3,15,1788,516,32,2304,4
3896,4,0,0,10,3,24,1932,516,41,2448,4
3897,4,0,0,10,7,6,1788,516,27,2304,4
3898,4,0,0,10,7,15,1932,516,36,2448,4
3899,4,0,0,10,11,6,1932,516,31,2448,4
3900,4,0,0,11,3,6,1788,516,24,2304,4
3901,4,0,0,11,3,15,1932,516,33,2448,4
3902,4,0,0,11,7,6,1932,516,28,2448,4
3903,4,0,0,12,3,6,1932,516,25,2448,4
3904,4,0,4,0,30,23,1448,568,61,2016,4
3905,4,0,4,0,34,14,1448,568,56,2016,4
3906,4,0,4,0,38,5,1448,568,51,2016,4
3907,4,0,4,0,38,14,1592,568,60,2160,4
3908,4,0,4,0,42,5,1592,568,55,2160,4
3909,4,0,4,0,42,14,1736,568,64,2304,4
3910,4,0,4,0,46,5,1736,568,59,2304,4
3911,4,0,4,0,50,5,1880,568,63,2448,4
3912,4,0,8,0,37,13,1540,620,62,2160,4
3913,4,0,8,0,41,4,1540,620,57,2160,4
3914,4,0,8,0,45,4,1684,620,61,2304,4
3915,4,0,12,0,44,3,1632,672,63,2304,4
3916,4,0,12,7,0,39,1632,672,62,2304,4
3917,4,0,12,8,0,30,1632,672,54,2304,4
3918,4,0,12,8,0,39,1776,672,63,2448,4
3919,4,0,12,9,0,21,1632,672,46,2304,4
3920,4,0,12,9,0,30,1776,672,55,2448,4
3921,4,0,12,9,0,39,1920,672,64,2592,4
3922,4,0,12,10,0,12,1632,672,38,2304,4
3923,4,0,12,10,0,21,1776,672,47,2448,4
3924,4,0,12,10,0,30,1920,672,56,2592,4
3925,4,0,12,11,0,3,1632,672,30,2304,4
3926,4,0,12,11,0,12,1776,672,39,2448,4
3927,4,0,12,11,0,21,1920,672,48,2592,4
3928,4,0,12,11,0,30,2064,672,57,2736,4
3929,4,0,12,12,0,3,1776,672,31,2448,4
3930,4,0,12,12,0,12,1920,672,40,2592,4
3931,4,0,12,12,0,21,2064,672,49,2736,4
3932,4,0,12,12,0,30,2208,672,58,2880,4
3933,4,0,12,13,0,3,1920,672,32,2592,4
3934,4,0,12,13,0,12,2064,672,41,2736,4
3935,4,0,12,13,0,21,2208,672,50,2880,4
3936,4,0,12,13,0,30,2352,672,59,3024,4
3937,4,0,12,14,0,3,2064,672,33,2736,4
3938,4,0,12,14,0,12,2208,672,42,2880,4
3939,4,0,12,14,0,21,2352,672,51,3024,4
3940,4,0,12,15,0,3,2208,672,34,2880,4
3941,4,0,12,15,0,12,2352,672,43,3024,4
3942,4,0,12,16,0,3,2352,672,35,3024,4
3943,4,0,24,7,29,0,2052,828,64,2880,4
3944,4,0,24,8,25,0,2052,828,61,2880,4
3945,4,0,24,9,21,0,2052,828,58,2880,4
3946,4,0,24,9,25,0,2196,828,62,3024,4
3947,4,0,24,10,17,0,2052,828,55,2880,4
3948,4,0,24,10,21,0,2196,828,59,3024,4
3949,4,0,24,11,13,0,2052,828,52,2880,4
3950,4,0,24,11,17,0,2196,828,56,3024,4
3951,4,0,24,12,9,0,2052,828,49,2880,4
3952,4,0,24,12,13,0,2196,828,53,3024,4
3953,4,0,24,13,5,0,2052,828,46,2880,4
3954,4,0,24,13,9,0,2196,828,50,3024,4
3955,4,0,24,14,1,0,2052,828,43,2880,4
3956,4,0,24,14,5,0,2196,828,47,3024,4
3957,4,0,24,15,1,0,2196,828,44,3024,4
3958,4,0,28,13,0,17,2144,880,62,3024,4
3959,4,0,28,14,0,8,2144,880,54,3024,4
3960,4,1,5,0,43,0,1548,612,53,2160,4
3961,4,1,5,0,47,0,1692,612,57,2304,4
3962,4,1,5,0,51,0,1836,612,61,2448,4
3963,4,2,22,15,0,0,2160,864,43,3024,4
3964,4,3,3,0,42,0,1512,648,52,2160,4
3965,4,3,3,0,46,0,1656,648,56,2304,4
3966,4,3,3,0,50,0,1800,648,60,2448,4
3967,4,3,3,0,54,0,1944,648,64,2592,4
3968,4,4,0,0,32,23,1520,640,63,2160,4
3969,4,4,0,0,36,14,1520,640,58,2160,4
3970,4,4,0,0,40,5,1520,640,53,2160,4
3971,4,4,0,0,40,14,1664,640,62,2304,4
3972,4,4,0,0,44,5,1664,640,57,2304,4
3973,4,4,0,0,48,5,1808,640,61,2448,4
3974,4,4,0,5,0,50,1520,640,63,2160,4
3975,4,4,0,6,0,41,1520,640,55,2160,4
3976,4,4,0,6,0,50,1664,640,64,2304,4
3977,4,4,0,7,0,32,1520,640,47,2160,4
3978,4,4,0,7,0,41,1664,640,56,2304,4
3979,4,4,0,8,0,23,1520,640,39,2160,4
3980,4,4,0,8,0,32,1664,640,48,2304,4
3981,4,4,0,8,0,41,1808,640,57,2448,4
3982,4,4,0,9,0,14,1520,640,31,2160,4
3983,4,4,0,9,0,23,1664,640,40,2304,4
3984,4,4,0,9,0,32,1808,640,49,2448,4
3985,4,4,0,9,0,41,1952,640,58,2592,4
3986,4,4,0,10,0,5,1520,640,23,2160,4
3987,4,4,0,10,0,14,1664,640,32,2304,4
3988,4,4,0,10,0,23,1808,640,41,2448,4
3989,4,4,0,10,0,32,1952,640,50,2592,4
3990,4,4,0,10,0,41,2096,640,59,2736,4
3991,4,4,0,11,0,5,1664,640,24,2304,4
3992,4,4,0,11,0,14,1808,640,33,2448,4
3993,4,4,0,11,0,23,1952,640,42,2592,4
3994,4,4,0,11,0,32,2096,640,51,2736,4
3995,4,4,0,11,0,41,2240,640,60,2880,4
3996,4,4,0,12,0,5,1808,640,25,2448,4
3997,4,4,0,12,0,14,1952,640,34,2592,4
3998,4,4,0,12,0,23,2096,640,43,2736,4
3999,4,4,0,12,0,32,2240,640,52,2880,4
4000,4,4,0,12,0,41,2384,640,61,3024,4
4001,4,4,0,13,0,5,1952,640,26,2592,4
4002,4,4,0,13,0,14,2096,640,35,2736,4
4003,4,4,0,13,0,23,2240,640,44,2880,4
4004,4,4,0,13,0,32,2384,640,53,3024,4
4005,4,4,0,14,0,5,2096,640,27,2736,4
4006,4,4,0,14,0,14,2240,640,36,2880,4
4007,4,4,0,14,0,23,2384,640,45,3024,4
4008,4,4,0,15,0,5,2240,640,28,2880,4
4009,4,4,0,15,0,14,2384,640,37,3024,4
4010,4,4,0,16,0,5,2384,640,29,3024,4
4011,4,5,1,0,45,0,1620,684,55,2304,4
4012,4,5,1,0,49,0,1764,684,59,2448,4
4013,4,5,1,0,53,0,1908,684,63,2592,4
4014,5,0,3,0,37,18,1620,684,63,2304,4
4015,5,0,3,0,41,9,1620,684,58,2304,4
4016,5,0,3,0,45,0,1620,684,53,2304,3
4017,5,0,3,0,45,9,1764,684,62,2448,4
4018,5,0,3,0,49,0,1764,684,57,2448,3
4019,5,0,3,0,53,0,1908,684,61,2592,3
4020,5,0,3,1,41,0,1620,684,50,2304,4
4021,5,0,3,1,45,0,1764,684,54,2448,4
4022,5,0,3,1,49,0,1908,684,58,2592,4
4023,5,0,3,1,53,0,2052,684,62,2736,4
4024,5,0,3,2,37,0,1620,684,47,2304,4
4025,5,0,3,2,41,0,1764,684,51,2448,4
4026,5,0,3,2,45,0,1908,684,55,2592,4
4027,5,0,3,2,49,0,2052,684,59,2736,4
4028,5,0,3,2,53,0,2196,684,63,2880,4
4029,5,0,3,3,33,0,1620,684,44,2304,4
4030,5,0,3,3,37,0,1764,684,48,2448,4
4031,5,0,3,3,41,0,1908,684,52,2592,4
4032,5,0,3,3,45,0,2052,684,56,2736,4
4033,5,0,3,3,49,0,2196,684,60,2880,4
4034,5,0,3,3,53,0,2340,684,64,3024,4
4035,5,0,3,4,29,0,1620,684,41,2304,4
4036,5,0,3,4,33,0,1764,684,45,2448,4
4037,5,0,3,4,37,0,1908,684,49,2592,4
4038,5,0,3,4,41,0,2052,684,53,2736,4
4039,5,0,3,4,45,0,2196,684,57,2880,4
4040,5,0,3,4,49,0,2340,684,61,3024,4
4041,5,0,3,5,25,0,1620,684,38,2304,4
4042,5,0,3,5,29,0,1764,684,42,2448,4
4043,5,0,3,5,33,0,1908,684,46,2592,4
4044,5,0,3,5,37,0,2052,684,50,2736,4
4045,5,0,3,5,41,0,2196,684,54,2880,4
4046,5,0,3,5,45,0,2340,684,58,3024,4
4047,5,0,3,6,21,0,1620,684,35,2304,4
4048,5,0,3,6,25,0,1764,684,39,2448,4
4049,5,0,3,6,29,0,1908,684,43,2592,4
4050,5,0,3,6,33,0,2052,684,47,2736,4
4051,5,0,3,6,37,0,2196,684,51,2880,4
4052,5,0,3,6,41,0,2340,684,55,3024,4
4053,5,0,3,7,17,0,1620,684,32,2304,4
4054,5,0,3,7,21,0,1764,684,36,2448,4
4055,5,0,3,7,25,0,1908,684,40,2592,4
4056,5,0,3,7,29,0,2052,684,44,2736,4
4057,5,0,3,7,33,0,2196,684,48,2880,4
4058,5,0,3,7,37,0,2340,684,52,3024,4
4059,5,0,3,8,13,0,1620,684,29,2304,4
4060,5,0,3,8,17,0,1764,684,33,2448,4
4061,5,0,3,8,21,0,1908,684,37,2592,4
4062,5,0,3,8,25,0,2052,684,41,2736,4
4063,5,0,3,8,29,0,2196,684,45,2880,4
4064,5,0,3,8,33,0,2340,684,49,3024,4
4065,5,0,3,9,9,0,1620,684,26,2304,4
4066,5,0,3,9,13,0,1764,684,30,2448,4
4067,5,0,3,9,17,0,1908,684,34,2592,4
4068,5,0,3,9,21,0,2052,684,38,2736,4
4069,5,0,3,9,25,0,2196,684,42,2880,4
4070,5,0,3,9,29,0,2340,684,46,3024,4
4071,5,0,3,10,5,0,1620,684,23,2304,4
4072,5,0,3,10,9,0,1764,684,27,2448,4
4073,5,0,3,10,13,0,1908,684,31,2592,4
4074,5,0,3,10,17,0,2052,684,35,2736,4
4075,5,0,3,10,21,0,2196,684,39,2880,4
4076,5,0,3,10,25,0,2340,684,43,3024,4
4077,5,0,3,11,1,0,1620,684,20,2304,4
4078,5,0,3,11,5,0,1764,684,24,2448,4
4079,5,0,3,11,9,0,1908,684,28,2592,4
4080,5,0,3,11,13,0,2052,684,32,2736,4
4081,5,0,3,11,17,0,2196,684,36,2880,4
4082,5,0,3,11,21,0,2340,684,40,3024,4
4083,5,0,3,12,1,0,1764,684,21,2448,4
4084,5,0,3,12,5,0,1908,684,25,2592,4
4085,5,0,3,12,9,0,2052,684,29,2736,4
4086,5,0,3,12,13,0,2196,684,33,2880,4
4087,5,0,3,12,17,0,2340,684,37,3024,4
4088,5,0,3,13,1,0,1908,684,22,2592,4
4089,5,0,3,13,5,0,2052,684,26,2736,4
4090,5,0,3,13,9,0,2196,684,30,2880,4
4091,5,0,3,13,13,0,2340,684,34,3024,4
4092,5,0,3,14,1,0,2052,684,23,2736,4
4093,5,0,3,14,5,0,2196,684,27,2880,4
4094,5,0,3,14,9,0,2340,684,31,3024,4
4095,5,0,3,15,1,0,2196,684,24,2880,4
4096,5,0,3,15,5,0,2340,684,28,3024,4
4097,5,0,3,16,1,0,2340,684,25,3024,4
4098,5,0,7,8,0,44,1856,736,64,2592,4
4099,5,0,7,9,0,35,1856,736,56,2592,4
4100,5,0,7,10,0,26,1856,736,48,2592,4
4101,5,0,7,10,0,35,2000,736,57,2736,4
4102,5,0,7,11,0,17,1856,736,40,2592,4
4103,5,0,7,11,0,26,2000,736,49,2736,4
4104,5,0,7,11,0,35,2144,736,58,2880,4
4105,5,0,7,12,0,8,1856,736,32,2592,4
4106,5,0,7,12,0,17,2000,736,41,2736,4
4107,5,0,7,12,0,26,2144,736,50,2880,4
4108,5,0,7,12,0,35,2288,736,59,3024,4
4109,5,0,7,13,0,8,2000,736,33,2736,4
4110,5,0,7,13,0,17,2144,736,42,2880,4
4111,5,0,7,13,0,26,2288,736,51,3024,4
4112,5,0,7,14,0,8,2144,736,34,2880,4
4113,5,0,7,14,0,17,2288,736,43,3024,4
4114,5,0,7,15,0,8,2288,736,35,3024,4
4115,5,1,0,0,35,23,1628,676,64,2304,4
4116,5,1,0,0,39,14,1628,676,59,2304,4
4117,5,1,0,0,43,5,1628,676,54,2304,4
4118,5,1,0,0,43,14,1772,676,63,2448,4
4119,5,1,0,0,47,5,1772,676,58,2448,4
4120,5,1,0,0,51,5,1916,676,62,2592,4
4121,5,2,1,0,48,0,1728,720,56,2448,4
4122,5,2,1,0,52,0,1872,720,60,2592,4
4123,5,2,1,0,56,0,2016,720,64,2736,4
4124,5,2,1,12,0,0,1728,720,20,2448,4
4125,5,2,1,13,0,0,1872,720,21,2592,4
4126,5,2,1,14,0,0,2016,720,22,2736,4
4127,5,2,1,15,0,0,2160,720,23,2880,4
4128,5,2,1,16,0,0,2304,720,24,3024,4
4129,5,5,0,9,0,40,1936,800,59,2736,4
4130,5,5,0,10,0,31,1936,800,51,2736,4
4131,5,5,0,10,0,40,2080,800,60,2880,4
4132,5,5,0,11,0,22,1936,800,43,2736,4
4133,5,5,0,11,0,31,2080,800,52,2880,4
4134,5,5,0,11,0,40,2224,800,61,3024,4
4135,5,5,0,12,0,13,1936,800,35,2736,4
4136,5,5,0,12,0,22,2080,800,44,2880,4
4137,5,5,0,12,0,31,2224,800,53,3024,4
4138,5,5,0,13,0,4,1936,800,27,2736,4
4139,5,5,0,13,0,13,2080,800,36,2880,4
4140,5,5,0,13,0,22,2224,800,45,3024,4
4141,5,5,0,14,0,4,2080,800,28,2880,4
4142,5,5,0,14,0,13,2224,800,37,3024,4
4143,5,5,0,15,0,4,2224,800,29,3024,4
4144,6,0,2,0,52,4,1936,800,64,2736,4
4145,6,0,2,9,0,40,1936,800,57,2736,4
4146,6,0,2,10,0,31,1936,800,49,2736,4
4147,6,0,2,10,0,40,2080,800,58,2880,4
4148,6,0,2,11,0,22,1936,800,41,2736,4
4149,6,0,2,11,0,31,2080,800,50,2880,4
4150,6,0,2,11,0,40,2224,800,59,3024,4
4151,6,0,2,12,0,13,1936,800,33,2736,4
4152,6,0,2,12,0,22,2080,800,42,2880,4
4153,6,0,2,12,0,31,2224,800,51,3024,4
4154,6,0,2,13,0,4,1936,800,25,2736,4
4155,6,0,2,13,0,13,2080,800,34,2880,4
4156,6,0,2,13,0,22,2224,800,43,3024,4
4157,6,0,2,14,0,4,2080,800,26,2880,4
4158,6,0,2,14,0,13,2224,800,35,3024,4
4159,6,0,2,15,0,4,2224,800,27,3024,4
